debug7ASHR3:debug10VFUI,5,1604600188345,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1208, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debug7ASHR3:debug10VFUI,6,1604600188355,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debug7ASHR3:debug10VFUI,7,1604600194954,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debug6YBWQU:debugRSKKU1,0,1604600250816,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debug6YBWQU:debugRSKKU1,1,1604600252639,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1819, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugHOLMU3:debugW2KV9A,0,1604600396881,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugHOLMU3:debugW2KV9A,1,1604600398313,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1429, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugPTGVKD:debugF4K1JJ,0,1604600776316,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugPTGVKD:debugF4K1JJ,1,1604600777650,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1331, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugPTGVKD:debugF4K1JJ,2,1604600777659,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugPTGVKD:debugF4K1JJ,3,1604600782100,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugT2K2OP:debugI728L2,0,1604600851346,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugT2K2OP:debugI728L2,1,1604600852701,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1353, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debug2RPIOH:debugI6NP6F,0,1604600972855,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debug2RPIOH:debugI6NP6F,1,1604600974174,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1316, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugBLX9MZ:debugDCEK1M,0,1604601014280,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugBLX9MZ:debugDCEK1M,1,1604601016580,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 2297, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugBLX9MZ:debugDCEK1M,2,1604601016590,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugBLX9MZ:debugDCEK1M,3,1604601021618,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugBLX9MZ:debugDCEK1M,4,1604601021628,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debugBLX9MZ:debugDCEK1M,5,1604601022927,"{""phase"": ""vidcheck"", ""status"": ""play/pause clicked: 0""}"
debugBLX9MZ:debugDCEK1M,6,1604601033658,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debugBLX9MZ:debugDCEK1M,7,1604601039187,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debugLP4KJC:debug605YRA,0,1604601141396,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugLP4KJC:debug605YRA,1,1604601142853,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1453, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debug04S9KN:debugYB4FFA,0,1604601384690,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debug04S9KN:debugYB4FFA,1,1604601386389,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1696, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugXXRFCX:debugWJ6Z6V,0,1604601490668,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugXXRFCX:debugWJ6Z6V,1,1604601492072,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1401, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugPBHRZ3:debugERZOSN,0,1604601685417,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugPBHRZ3:debugERZOSN,1,1604601687071,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1651, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugPBHRZ3:debugERZOSN,2,1604601687080,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugPBHRZ3:debugERZOSN,3,1604601691305,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debug9ILJ8V:debug4Q6XR4,0,1604602110397,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debug9ILJ8V:debug4Q6XR4,1,1604602111759,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1359, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugBWABB8:debugRYDFV4,0,1604602240954,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugBWABB8:debugRYDFV4,1,1604602242410,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1453, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugBWABB8:debugRYDFV4,2,1604602242417,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugBWABB8:debugRYDFV4,3,1604602248602,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugBWABB8:debugRYDFV4,4,1604602248615,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debugBWABB8:debugRYDFV4,5,1604602251535,"{""phase"": ""vidcheck"", ""status"": ""play/pause clicked: 0""}"
debugBWABB8:debugRYDFV4,6,1604602262278,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debugBWABB8:debugRYDFV4,7,1604602263497,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debugN06SI4:debug70CU2G,0,1604602476337,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugN06SI4:debug70CU2G,1,1604602477502,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1161, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugN06SI4:debug70CU2G,2,1604602477508,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugN06SI4:debug70CU2G,3,1604602482998,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugN06SI4:debug70CU2G,4,1604602483004,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debugN06SI4:debug70CU2G,5,1604602484455,"{""phase"": ""vidcheck"", ""status"": ""play/pause clicked: 0""}"
debugN06SI4:debug70CU2G,6,1604602495194,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debugN06SI4:debug70CU2G,7,1604602498544,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
